Ticker,Start Date,End Date,Days Missing
PQJA,2025-10-28,2025-10-31,4
PQJA,2025-11-05,2025-11-07,3
PQJA,2025-11-11,2025-11-13,3
PQJA,2025-11-17,2025-11-21,5
PQJA,2025-11-25,2025-12-10,16
PQJA,2025-12-15,2025-12-19,5
PQJA,2025-12-24,2025-12-26,3
PQJA,2025-12-30,2025-12-30,1
PQJL,2025-10-21,2025-10-28,8
PQJL,2025-11-05,2025-11-11,7
PQJL,2025-11-17,2025-11-18,2
PQJL,2025-11-25,2025-11-25,1
PQJL,2025-12-01,2025-12-04,4
PQJL,2025-12-15,2025-12-19,5
PQJL,2025-12-24,2025-12-26,3
PQJL,2025-12-31,2026-01-02,3
PQOC,2025-11-11,2025-11-11,1
PQOC,2025-11-17,2025-11-17,1
PQOC,2025-11-28,2025-11-28,1
PQOC,2025-12-15,2025-12-16,2
PQOC,2025-12-30,2026-01-06,8
PRENW,2025-10-20,2025-10-20,1
PRENW,2025-10-30,2026-01-08,71
PRHIZ,2025-10-17,2025-10-17,1
PRHIZ,2025-10-21,2025-11-11,22
PRHIZ,2025-11-19,2025-11-20,2
PRHIZ,2025-11-24,2025-12-05,12
PRHIZ,2025-12-11,2025-12-12,2
PRHIZ,2025-12-17,2025-12-17,1
PRHIZ,2025-12-22,2025-12-31,10
PRHIZ,2026-01-07,2026-01-08,2
PROV,2025-10-23,2025-10-23,1
PROV,2025-10-29,2025-10-29,1
PROV,2026-01-07,2026-01-07,1
PRPH,2026-01-05,2026-01-06,2
PRTC,2025-10-27,2025-10-27,1
PRTC,2025-11-10,2025-11-10,1
PRTC,2025-11-24,2025-11-24,1
PRTC,2025-12-03,2025-12-04,2
PRTC,2025-12-12,2025-12-19,8
PRTC,2025-12-29,2026-01-05,8
PSCD,2025-10-16,2025-10-17,2
PSCD,2025-10-22,2025-10-24,3
PSCD,2025-10-31,2025-10-31,1
PSCD,2025-11-10,2025-11-12,3
PSCD,2025-11-19,2025-11-19,1
PSCD,2025-11-28,2025-11-28,1
PSCD,2025-12-02,2025-12-03,2
PSCD,2025-12-08,2025-12-08,1
PSCD,2025-12-12,2025-12-12,1
PSCD,2025-12-18,2026-01-05,19
PSCF,2025-10-22,2025-10-24,3
PSCF,2025-11-05,2025-11-07,3
PSCF,2025-11-13,2025-11-13,1
PSCF,2025-11-20,2025-11-20,1
PSCF,2025-11-26,2025-11-26,1
PSCF,2025-12-08,2025-12-08,1
PSCF,2025-12-24,2025-12-24,1
PSCI,2025-11-28,2025-11-28,1
PSCM,2025-10-22,2025-10-22,1
PSCM,2025-11-05,2025-11-07,3
PSCM,2025-11-13,2025-11-13,1
PSCM,2025-11-18,2025-11-21,4
PSCM,2025-11-25,2025-11-28,4
PSCM,2025-12-03,2025-12-03,1
PSCM,2025-12-08,2025-12-12,5
PSCM,2025-12-24,2025-12-24,1
PSCM,2025-12-31,2025-12-31,1
PSCU,2025-10-17,2025-10-17,1
PSCU,2025-11-10,2025-11-11,2
PSCU,2025-11-18,2025-11-21,4
PSCU,2025-11-25,2025-11-28,4
PSCU,2025-12-08,2025-12-11,4
PSCU,2025-12-23,2025-12-26,4
PSCU,2026-01-08,2026-01-08,1
PSET,2025-12-26,2025-12-29,4
PSET,2026-01-05,2026-01-05,1
PSIG,2025-11-03,2025-11-03,1
PSIG,2025-11-12,2025-11-14,3
PSIG,2025-11-18,2025-11-19,2
PSIG,2025-12-26,2025-12-26,1
PSTR,2025-10-17,2025-10-17,1
PSTR,2025-11-07,2025-11-07,1
PSWD,2025-10-21,2025-10-22,2
PSWD,2025-11-03,2025-11-05,3
PSWD,2025-11-10,2025-11-11,2
PSWD,2025-11-17,2025-11-19,3
PSWD,2025-12-01,2025-12-11,11
PSWD,2025-12-18,2025-12-18,1
PSWD,2025-12-22,2025-12-29,8
PSWD,2026-01-07,2026-01-08,2
PTIX,2026-01-05,2026-01-06,2
PTIXW,2025-10-20,2025-10-23,4
PTIXW,2025-10-28,2025-10-28,1
PULM,2025-11-12,2025-11-12,1
PXI,2025-11-13,2025-11-14,2
PXI,2025-12-11,2025-12-11,1
PYZ,2025-10-21,2025-10-21,1
PYZ,2025-12-26,2025-12-26,1
QB,2025-10-16,2025-10-17,2
QB,2025-10-21,2025-10-24,4
QB,2025-10-29,2025-11-07,10
QB,2025-11-13,2025-11-21,9
QB,2025-11-26,2025-12-12,17
QB,2025-12-16,2025-12-19,4
QB,2025-12-23,2026-01-05,14
QCLR,2025-10-17,2025-10-17,1
QCLR,2025-10-21,2025-10-23,3
QCLR,2025-10-28,2025-11-06,10
QCLR,2025-11-12,2025-11-14,3
QCLR,2025-11-21,2025-11-21,1
QCLR,2025-11-25,2025-11-28,4
QCLR,2025-12-04,2025-12-05,2
QCLR,2025-12-16,2025-12-22,7
QCLR,2025-12-26,2025-12-29,4
QCMD,2025-11-10,2025-11-14,5
QCMD,2025-11-25,2025-12-11,17
QCMD,2025-12-30,2026-01-02,4
QCMD,2026-01-07,2026-01-07,1
QETA,2025-10-17,2025-10-24,8
QETA,2025-11-03,2025-11-05,3
QETA,2025-11-10,2025-11-28,19
QETA,2025-12-03,2025-12-11,9
QETA,2025-12-19,2025-12-24,6
QETA,2026-01-02,2026-01-02,1
QETA,2026-01-06,2026-01-07,2
QETAR,2025-10-16,2025-10-17,2
QETAR,2025-10-24,2025-10-24,1
QETAU,2025-10-29,2025-11-06,9
QETAU,2025-11-10,2025-12-08,29
QHDG,2025-10-20,2025-10-22,3
QHDG,2025-11-04,2025-11-13,10
QHDG,2025-11-17,2025-12-11,25
QHDG,2025-12-16,2025-12-29,14
QHDG,2026-01-02,2026-01-07,6
QMID,2025-10-24,2025-10-24,1
QMID,2025-10-28,2025-11-13,17
QMID,2025-11-18,2025-11-21,4
QMID,2025-11-25,2025-11-28,4
QMID,2025-12-02,2025-12-31,30
QMID,2026-01-05,2026-01-06,2
QNXT,2025-10-16,2025-10-17,2
QNXT,2025-10-28,2025-10-30,3
QNXT,2025-11-11,2025-11-11,1
QNXT,2025-11-17,2025-11-20,4
QNXT,2025-11-24,2025-11-25,2
QNXT,2025-12-01,2025-12-01,1
QOWZ,2025-10-20,2025-10-21,2
QOWZ,2025-10-31,2025-11-06,7
QOWZ,2025-11-12,2025-11-12,1
QOWZ,2025-11-19,2025-11-19,1
QOWZ,2025-12-03,2025-12-08,6
QOWZ,2025-12-19,2025-12-19,1
QOWZ,2025-12-24,2025-12-26,3
QQDN,2025-10-21,2025-10-21,1
QQDN,2025-10-30,2025-10-30,1
QQDN,2025-11-14,2025-11-14,1
QQDN,2025-12-04,2025-12-04,1
QQDN,2025-12-18,2025-12-18,1
QQDN,2025-12-23,2025-12-24,2
QQDN,2026-01-06,2026-01-06,1
QQHG,2025-10-21,2025-10-23,3
QQHG,2025-11-05,2025-11-07,3
QQHG,2025-11-11,2025-11-11,1
QQHG,2025-11-17,2025-11-17,1
QQHG,2025-11-25,2025-11-26,2
QQHG,2025-12-03,2025-12-05,3
QQHG,2025-12-10,2025-12-11,2
QQHG,2025-12-16,2025-12-26,11
QQHG,2026-01-05,2026-01-08,4
QQJG,2025-10-20,2025-10-21,2
QQJG,2025-11-04,2025-11-04,1
QQJG,2025-11-11,2025-11-11,1
QQJG,2025-11-21,2025-11-21,1
QQJG,2025-12-05,2025-12-05,1
QQJG,2025-12-16,2025-12-18,3
QQJG,2025-12-31,2025-12-31,1
QQJG,2026-01-06,2026-01-08,3
QQLV,2025-10-16,2025-10-23,8
QQLV,2025-10-29,2025-10-29,1
QQLV,2025-11-04,2025-11-07,4
QQLV,2025-11-13,2025-11-19,7
QQLV,2025-11-25,2025-11-28,4
QQLV,2025-12-02,2025-12-05,4
QQLV,2025-12-11,2025-12-11,1
QQLV,2025-12-16,2025-12-16,1
QQLV,2025-12-22,2025-12-23,2
QQLV,2025-12-31,2025-12-31,1
QQLV,2026-01-05,2026-01-07,3
QQQA,2025-12-05,2025-12-05,1
QQQA,2025-12-19,2025-12-19,1
QQQG,2025-10-17,2025-10-17,1
QQQG,2025-11-11,2025-11-13,3
QQQG,2025-11-25,2025-11-25,1
QQQG,2025-12-19,2025-12-19,1
QQQP,2025-10-16,2025-10-16,1
QQQP,2025-10-21,2025-10-21,1
QQQP,2025-11-11,2025-11-12,2
QQQP,2025-11-20,2025-11-21,2
QQQP,2025-11-26,2025-11-28,3
QQQP,2025-12-04,2025-12-11,8
QQQP,2025-12-16,2025-12-16,1
QQWZ,2025-10-29,2025-10-30,2
QQWZ,2025-11-03,2025-11-03,1
QQWZ,2025-11-11,2025-11-11,1
QQWZ,2025-11-20,2025-11-20,1
QQWZ,2025-11-25,2025-11-28,4
QQWZ,2025-12-03,2025-12-03,1
QQWZ,2025-12-23,2025-12-23,1
QRMI,2025-10-29,2025-10-29,1
QSEA,2025-10-21,2025-10-22,2
QSEA,2025-12-02,2025-12-03,2
QSEAR,2025-11-05,2025-11-07,3
QSEAR,2025-11-11,2025-11-20,10
QSEAR,2025-11-24,2025-11-25,2
QSEAR,2025-12-03,2025-12-22,20
QSEAR,2025-12-31,2026-01-02,3
QSEAU,2025-12-10,2026-01-06,28
QSIAW,2025-10-30,2026-01-08,71
QSIX,2025-10-24,2025-10-24,1
QSIX,2025-11-05,2025-11-05,1
QSML,2025-10-23,2025-10-23,1
QSML,2025-10-30,2025-11-07,9
QSML,2025-11-12,2025-11-14,3
QSML,2025-11-18,2025-11-19,2
QSML,2025-11-25,2025-11-28,4
QSML,2025-12-03,2025-12-04,2
QSML,2025-12-08,2025-12-11,4
QSML,2025-12-16,2025-12-16,1
QSML,2025-12-23,2025-12-26,4
QSML,2025-12-31,2026-01-02,3
QSML,2026-01-07,2026-01-08,2
QTR,2025-10-21,2025-10-21,1
QTR,2025-10-28,2025-10-30,3
QTR,2025-11-05,2025-11-06,2
QTR,2025-11-11,2025-11-14,4
QTR,2025-11-18,2025-11-20,3
QTR,2025-11-24,2025-11-26,3
QTR,2025-12-01,2025-12-04,4
QTR,2025-12-08,2025-12-12,5
QTR,2025-12-18,2025-12-26,9
QTR,2025-12-31,2025-12-31,1
QUMS,2025-10-22,2025-10-24,3
QUMS,2025-10-28,2025-10-31,4
QUMS,2025-11-04,2025-11-14,11
QUMS,2025-11-18,2025-11-21,4
QUMS,2025-11-26,2025-12-05,10
QUMS,2025-12-10,2025-12-26,17
QUMS,2025-12-30,2026-01-02,4
QUMS,2026-01-06,2026-01-06,1
QUMSR,2025-10-30,2025-10-31,2
QUMSR,2025-11-05,2025-11-06,2
QUMSR,2025-11-10,2025-11-13,4
QUMSR,2025-11-17,2025-11-18,2
QUMSR,2025-11-25,2025-11-26,2
QUMSR,2025-12-03,2025-12-04,2
QUMSR,2025-12-11,2025-12-12,2
QUMSR,2025-12-17,2025-12-17,1
QUMSR,2025-12-22,2025-12-22,1
QUMSU,2025-10-29,2025-10-29,1
QUMSU,2025-11-10,2025-11-21,12
QUMSU,2025-12-01,2025-12-03,3
QUMSU,2025-12-10,2025-12-10,1
QUMSU,2025-12-16,2025-12-18,3
QUMSU,2025-12-22,2025-12-26,5
QUMSU,2025-12-31,2026-01-02,3
QUMSU,2026-01-06,2026-01-08,3
RAAQ,2025-11-06,2025-11-06,1
RAAQ,2025-12-04,2025-12-04,1
RAAQ,2025-12-08,2025-12-08,1
RAAQ,2025-12-30,2025-12-30,1
RAAQ,2026-01-06,2026-01-06,1
RAAQU,2025-10-20,2025-10-23,4
RAAQU,2025-10-30,2025-10-30,1
RAAQU,2025-11-03,2025-11-28,26
RAAQU,2025-12-02,2025-12-08,7
RAAQW,2025-10-21,2025-10-21,1
RAAQW,2025-10-28,2025-10-28,1
RAAQW,2025-11-17,2025-11-19,3
RAAQW,2025-11-28,2025-11-28,1
RAAQW,2025-12-02,2025-12-03,2
RAAQW,2025-12-10,2025-12-10,1
RAAQW,2025-12-15,2025-12-18,4
RAAQW,2025-12-22,2025-12-26,5
RAAQW,2025-12-31,2026-01-07,8
RAINW,2025-10-16,2025-10-16,1
RAINW,2025-10-20,2025-10-20,1
RAINW,2025-11-04,2025-11-04,1
RAINW,2025-11-28,2025-11-28,1
RAINW,2025-12-03,2025-12-03,1
RAINW,2025-12-16,2025-12-18,3
RAINW,2025-12-24,2025-12-24,1
RAINW,2026-01-07,2026-01-07,1
RANG,2025-10-20,2025-10-20,1
RANG,2025-10-24,2025-10-24,1
RANG,2025-10-30,2025-11-04,6
RANG,2025-11-10,2025-11-12,3
RANG,2025-11-25,2025-11-28,4
RANG,2025-12-02,2025-12-04,3
RANG,2025-12-08,2025-12-11,4
RANG,2025-12-17,2025-12-19,3
RANG,2025-12-23,2026-01-02,11
RANGR,2025-10-30,2025-10-30,1
RANGR,2025-11-06,2025-11-06,1
RANGR,2025-11-21,2025-11-21,1
RANGR,2025-12-03,2025-12-03,1
RANGR,2025-12-08,2025-12-10,3
RANGU,2025-12-10,2026-01-06,28
RBKB,2025-11-28,2025-11-28,1
RCGE,2025-11-04,2025-11-05,2
RCGE,2025-11-10,2025-11-13,4
RCGE,2025-11-17,2025-11-18,2
RCGE,2025-12-05,2025-12-10,6
RCGE,2025-12-15,2025-12-29,15
RCGE,2026-01-05,2026-01-05,1
RCKTW,2025-10-15,2025-10-15,1
RCKTW,2025-10-23,2025-10-23,1
RCKTW,2025-10-27,2025-10-27,1
RDAC,2025-10-17,2025-10-24,8
RDAC,2025-10-29,2025-10-29,1
RDAC,2025-11-07,2025-11-07,1
RDAC,2025-11-14,2025-11-14,1
RDAC,2025-12-04,2025-12-04,1
RDACR,2025-10-22,2025-10-27,6
RDACR,2025-11-06,2025-11-10,5
RDACR,2025-11-14,2025-11-14,1
RDACR,2025-11-18,2025-11-18,1
RDACR,2025-11-28,2025-11-28,1
RDACR,2025-12-02,2025-12-05,4
RDACR,2025-12-24,2025-12-24,1
RDACR,2025-12-30,2025-12-30,1
RDACR,2026-01-07,2026-01-07,1
RDACU,2025-10-17,2025-10-31,15
RDACU,2025-11-04,2025-11-07,4
RDACU,2025-11-11,2025-11-13,3
RDACU,2025-11-25,2025-11-26,2
RDACU,2025-12-01,2025-12-04,4
RDACU,2025-12-08,2025-12-31,24
RDAG,2025-10-28,2025-10-28,1
RDAG,2025-11-03,2025-11-03,1
RDAG,2025-11-11,2025-11-12,2
RDAG,2025-11-18,2025-11-18,1
RDAG,2025-11-28,2025-11-28,1
RDAG,2025-12-11,2025-12-12,2
RDAG,2025-12-17,2025-12-17,1
RDAG,2025-12-22,2025-12-22,1
RDAG,2026-01-02,2026-01-02,1
RDAG,2026-01-08,2026-01-08,1
RDAGU,2025-10-20,2025-10-30,11
RDAGU,2025-11-05,2025-11-07,3
RDAGU,2025-11-12,2025-11-14,3
RDAGU,2025-11-21,2025-12-04,14
RDAGU,2025-12-08,2025-12-12,5
RDAGU,2025-12-16,2025-12-22,7
RDAGW,2025-10-30,2025-12-18,50
RDAGW,2025-12-22,2025-12-23,2
RDIB,2025-10-16,2025-10-16,1
RDIB,2025-10-27,2025-10-28,2
RDIB,2025-11-03,2025-11-11,9
RDIB,2025-11-18,2025-11-18,1
RDIB,2025-11-25,2025-11-26,2
RDIB,2025-12-02,2025-12-04,3
RDIB,2025-12-23,2025-12-23,1
RDZNW,2025-10-30,2026-01-08,71
REAI,2025-10-29,2025-10-31,3
REAI,2025-11-06,2025-11-20,15
REAI,2025-11-24,2025-12-04,11
REAI,2025-12-08,2026-01-07,31
RECT,2025-10-22,2025-10-22,1
RECT,2025-12-11,2025-12-11,1
REGCO,2025-10-22,2025-10-22,1
REGCO,2026-01-06,2026-01-06,1
REGCP,2025-10-20,2025-10-20,1
REGCP,2025-11-28,2025-11-28,1
RELIW,2025-10-20,2025-10-22,3
RELIW,2025-10-30,2026-01-08,71
RETO,2025-11-18,2025-11-18,1
RETO,2025-11-28,2025-11-28,1
REVBW,2025-10-21,2025-10-21,1
REVBW,2025-10-30,2026-01-08,71
RFAI,2025-10-23,2025-10-23,1
RFAI,2025-11-06,2025-11-07,2
RFAI,2025-11-11,2025-11-13,3
RFAI,2025-11-17,2025-11-19,3
RFAI,2025-12-11,2025-12-11,1
RFAI,2025-12-18,2025-12-24,7
RFAI,2025-12-30,2026-01-02,4
RFAIR,2025-11-11,2025-11-11,1
RFAIR,2025-11-25,2025-11-25,1
RFAIR,2025-12-15,2025-12-19,5
RFAIR,2025-12-30,2025-12-30,1
RFAIR,2026-01-07,2026-01-07,1
RFAIU,2025-12-10,2025-12-24,15
RFAIU,2025-12-30,2026-01-05,7
RFEM,2025-10-17,2025-10-17,1
RFEM,2025-10-28,2025-10-28,1
RFEU,2025-10-16,2025-10-23,8
RFEU,2025-10-27,2025-11-13,18
RFEU,2025-11-17,2025-12-08,22
RFEU,2025-12-16,2025-12-24,9
RFEU,2025-12-29,2025-12-31,3
RGS,2025-11-28,2025-11-28,1
RGTIW,2025-10-30,2026-01-08,71
RIBB,2025-10-21,2025-10-21,1
RIBB,2025-11-07,2025-11-07,1
RIBB,2025-11-17,2025-11-17,1
RIBB,2025-11-25,2025-11-25,1
RIBBR,2025-10-21,2025-11-06,17
RIBBR,2025-11-10,2025-12-04,25
RIBBR,2025-12-08,2025-12-19,12
RIBBR,2025-12-23,2026-01-02,11
RIBBU,2025-10-16,2025-12-08,54
RILYL,2025-11-28,2025-11-28,1
RMCOW,2025-10-23,2025-10-23,1
RMCOW,2025-10-30,2026-01-08,71
RMSG,2025-12-03,2025-12-04,2
RMSG,2025-12-10,2025-12-10,1
RMSGW,2025-10-23,2025-10-23,1
RMSGW,2025-10-30,2026-01-08,71
RNAZ,2025-12-01,2025-12-01,1
RNEM,2025-10-24,2025-10-24,1
RNEM,2025-11-05,2025-11-11,7
RNEM,2025-11-17,2025-11-21,5
RNEM,2025-12-11,2025-12-11,1
RNEM,2025-12-15,2025-12-15,1
RNEM,2025-12-26,2025-12-26,1
RNEM,2026-01-05,2026-01-05,1
RNGT,2025-12-03,2025-12-03,1
RNGT,2025-12-08,2025-12-12,5
RNGT,2025-12-22,2025-12-26,5
RNGT,2025-12-31,2025-12-31,1
RNGTU,2025-10-16,2025-10-16,1
RNGTU,2025-11-04,2025-11-13,10
RNGTU,2025-11-17,2025-11-21,5
RNGTU,2025-11-26,2025-11-26,1
RNGTU,2025-12-03,2025-12-05,3
RNGTU,2025-12-11,2025-12-11,1
RNGTU,2025-12-16,2025-12-18,3
RNGTU,2025-12-22,2025-12-30,9
RNGTU,2026-01-06,2026-01-07,2
RNGTW,2025-12-30,2026-01-02,4
RNIN,2025-12-26,2025-12-26,1
RNRG,2025-12-01,2025-12-01,1
RNRG,2025-12-17,2025-12-17,1
ROMA,2025-11-06,2025-11-06,1
ROMA,2025-11-18,2025-11-18,1
ROMA,2025-11-28,2025-11-28,1
ROMA,2025-12-15,2025-12-15,1
RSVRW,2025-10-22,2025-10-22,1
RTACU,2025-10-29,2025-10-30,2
RTACU,2025-12-18,2025-12-18,1
RTACU,2025-12-26,2025-12-26,1
RUMBW,2025-10-23,2025-10-23,1
RUMBW,2025-10-30,2026-01-08,71
RVMDW,2025-10-30,2026-01-08,71
RVSNW,2025-10-30,2026-01-08,71
RWAYL,2025-11-12,2025-11-12,1
RWAYL,2025-12-04,2025-12-04,1
RZLVW,2025-10-30,2026-01-08,71
SAIH,2025-11-10,2025-11-14,5
SAIH,2025-11-25,2025-11-26,2
SAIHW,2025-10-17,2025-10-17,1
SANG,2025-11-14,2025-11-14,1
SANG,2025-11-19,2025-11-21,3
SANG,2025-11-28,2025-11-28,1
SANG,2025-12-08,2025-12-08,1
SANG,2025-12-26,2025-12-26,1
SATLW,2025-10-30,2026-01-08,71
SBCWW,2025-10-21,2025-10-22,2
SBCWW,2025-10-27,2026-01-08,74
SBFG,2025-10-24,2025-10-24,1
SBFMW,2025-10-22,2025-10-23,2
SBFMW,2025-10-27,2025-10-27,1
SBNY,2025-10-20,2025-10-24,5
SBU,2025-12-10,2025-12-11,2
SCAG,2025-11-28,2025-11-28,1
SCAGW,2025-10-21,2025-10-31,11
SCAGW,2025-11-05,2025-11-07,3
SCAGW,2025-11-11,2025-11-14,4
SCAGW,2025-11-19,2025-11-20,2
SCAGW,2025-11-25,2025-11-26,2
SCAGW,2025-12-02,2025-12-08,7
SCAGW,2025-12-15,2025-12-17,3
SCAGW,2025-12-22,2025-12-26,5
SCAGW,2025-12-30,2025-12-31,2
SCDS,2025-10-17,2025-10-17,1
SCDS,2025-10-22,2025-11-12,22
SCDS,2025-11-17,2025-11-20,4
SCDS,2025-11-24,2025-11-24,1
SCDS,2025-11-28,2025-12-19,22
SCDS,2025-12-23,2025-12-31,9
SCIIU,2025-12-12,2025-12-12,1
SCIIU,2025-12-18,2025-12-19,2
SCOR,2025-12-04,2025-12-04,1
SCOR,2025-12-08,2025-12-08,1
SCPQU,2025-12-29,2025-12-29,1
SDAWW,2025-10-16,2025-10-16,1
SDAWW,2025-10-30,2026-01-08,71
SDHI,2025-10-22,2025-10-23,2
SDHI,2025-10-29,2025-10-30,2
SDHI,2025-11-10,2025-11-11,2
SDHI,2025-11-20,2025-11-24,5
SDHI,2025-12-02,2025-12-05,4
SDHI,2025-12-10,2025-12-12,3
SDHI,2025-12-16,2025-12-17,2
SDHI,2025-12-24,2025-12-29,6
SDHI,2026-01-07,2026-01-07,1
SDHIR,2025-10-16,2025-10-16,1
SDHIR,2025-10-20,2025-10-20,1
SDHIR,2025-10-27,2025-10-30,4
SDHIR,2025-11-03,2025-11-03,1
SDHIR,2025-11-11,2025-11-14,4
SDHIR,2025-11-19,2025-11-24,6
SDHIR,2025-11-28,2025-12-05,8
SDHIR,2025-12-10,2025-12-24,15
SDHIR,2025-12-29,2026-01-05,8
SDHIU,2025-10-29,2025-10-31,3
SDHIU,2025-11-05,2025-11-05,1
SDHIU,2025-11-10,2025-12-05,26
SDHIU,2025-12-10,2025-12-11,2
SDHIU,2025-12-16,2025-12-19,4
SDHIU,2025-12-24,2025-12-30,7
SDSTW,2025-10-30,2026-01-08,71
SEATW,2025-10-23,2025-10-23,1
SEATW,2025-10-30,2026-01-07,70
SENEB,2025-10-28,2025-11-11,15
SENEB,2025-11-17,2025-12-11,25
SENEB,2025-12-15,2025-12-26,12
SENEB,2025-12-30,2026-01-05,7
SFBC,2025-10-17,2025-10-17,1
SFBC,2025-10-23,2025-10-23,1
SFBC,2025-10-27,2025-10-27,1
SFBC,2025-11-14,2025-11-14,1
SFBC,2025-11-18,2025-11-18,1
SFBC,2025-12-03,2025-12-03,1
SFBC,2026-01-07,2026-01-07,1
SFWL,2025-10-30,2025-10-30,1
SFWL,2025-11-13,2025-11-13,1
SFWL,2025-11-20,2025-11-20,1
SHFSW,2025-10-16,2025-10-16,1
SHFSW,2025-10-27,2026-01-08,74
SHMDW,2025-10-30,2026-01-08,71
SHPD,2025-12-04,2025-12-05,2
SHPD,2025-12-11,2025-12-12,2
SHPD,2025-12-24,2025-12-24,1
SHRY,2025-10-23,2025-10-29,7
SHRY,2025-11-06,2025-11-06,1
SHRY,2025-11-10,2025-11-10,1
SHRY,2025-11-14,2025-11-14,1
SHRY,2025-11-18,2025-11-21,4
SHRY,2025-11-26,2025-11-26,1
SHRY,2025-12-04,2025-12-04,1
SHRY,2025-12-10,2025-12-10,1
SHRY,2025-12-18,2025-12-18,1
SHRY,2025-12-22,2025-12-24,3
SHRY,2026-01-06,2026-01-07,2
SIMA,2025-10-16,2025-10-16,1
SIMA,2025-10-21,2025-10-24,4
SIMA,2025-10-28,2025-10-30,3
SIMA,2025-11-05,2025-11-07,3
SIMA,2025-11-21,2025-11-21,1
SIMA,2025-11-25,2025-12-03,9
SIMA,2025-12-08,2025-12-08,1
SIMA,2025-12-17,2025-12-24,8
SIMA,2026-01-05,2026-01-08,4
SIMAU,2025-10-16,2025-10-30,15
SIMAU,2025-11-03,2025-12-31,59
SIMAW,2025-10-23,2025-10-23,1
SIMAW,2025-10-27,2026-01-08,74
SJCP,2025-10-16,2025-10-17,2
SJCP,2025-10-22,2025-10-23,2
SJCP,2025-10-27,2025-10-30,4
SJCP,2025-11-03,2025-11-13,11
SJCP,2025-11-19,2025-12-04,16
SJCP,2025-12-08,2025-12-26,19
SJLD,2025-10-21,2025-10-30,10
SJLD,2025-11-03,2025-11-13,11
SJLD,2025-11-19,2025-12-03,15
SJLD,2025-12-08,2025-12-10,3
SKYU,2025-10-16,2025-10-16,1
SKYU,2025-10-21,2025-10-24,4
SKYU,2025-10-29,2025-10-29,1
SKYU,2025-11-03,2025-11-05,3
SKYU,2025-11-10,2025-11-19,10
SKYU,2025-11-25,2025-12-01,7
SKYU,2025-12-05,2025-12-05,1
SKYU,2025-12-10,2025-12-12,3
SKYU,2025-12-16,2026-01-02,18
SLDPW,2025-10-30,2026-01-08,71
SLMBP,2025-10-17,2025-10-17,1
SLMBP,2025-10-23,2025-10-23,1
SLMBP,2025-12-19,2025-12-19,1
SLNG,2025-11-25,2025-11-25,1
SLXNW,2025-10-30,2026-01-08,71
SMCF,2025-10-21,2025-10-27,7
SMCF,2025-10-31,2025-11-04,5
SMCF,2025-11-10,2025-12-04,25
SMCF,2025-12-08,2025-12-12,5
SMCF,2025-12-16,2025-12-18,3
SMCF,2025-12-24,2025-12-24,1
SMCF,2025-12-30,2026-01-02,4
SMCF,2026-01-06,2026-01-07,2
SMRI,2025-11-10,2025-11-10,1
SMRI,2025-11-28,2025-11-28,1
SMRI,2025-12-02,2025-12-02,1
SMRI,2025-12-22,2025-12-22,1
SMXWW,2025-10-30,2026-01-08,71
SNAG,2025-12-29,2025-12-30,2
SNAG,2026-01-07,2026-01-07,1
SOCA,2025-10-20,2025-10-31,12
SOCA,2025-11-06,2025-11-06,1
SOCA,2025-11-10,2025-11-13,4
SOCA,2025-11-17,2025-11-20,4
SOCA,2025-11-24,2025-11-24,1
SOCA,2025-11-28,2025-11-28,1
SOCA,2025-12-03,2025-12-03,1
SOCA,2025-12-08,2025-12-08,1
SOCA,2025-12-16,2025-12-26,11
SOCA,2025-12-30,2025-12-30,1
SOCA,2026-01-05,2026-01-08,4
SOCAU,2025-10-16,2025-10-17,2
SOCAU,2025-10-21,2025-11-20,31
SOCAU,2025-11-24,2025-12-18,25
SOCAU,2025-12-22,2025-12-24,3
SOCAW,2025-10-16,2025-10-16,1
SOCAW,2025-10-29,2025-10-29,1
SOCAW,2025-11-06,2025-11-07,2
SOCAW,2025-11-11,2025-11-24,14
SOCAW,2025-11-28,2025-11-28,1
SOCAW,2025-12-03,2025-12-05,3
SOCAW,2025-12-10,2025-12-10,1
SOCAW,2025-12-15,2025-12-24,10
SOCAW,2025-12-30,2025-12-30,1
SOHON,2025-10-23,2025-10-23,1
SOHOO,2025-11-21,2025-11-24,4
SOHOO,2025-12-31,2025-12-31,1
SOLC,2025-11-25,2025-11-25,1
SOLC,2025-12-11,2025-12-15,5
SOLC,2025-12-24,2025-12-26,3
SOUNW,2025-10-30,2026-01-08,71
SPAM,2025-11-07,2025-11-07,1
SPAM,2025-11-26,2025-12-03,8
SPAM,2025-12-11,2025-12-12,2
SPAM,2025-12-16,2025-12-17,2
SPAM,2025-12-24,2025-12-24,1
SPAM,2026-01-06,2026-01-08,3
SPAQ,2025-10-23,2025-10-23,1
SPAQ,2025-10-28,2025-10-30,3
SPAQ,2025-11-03,2025-11-07,5
SPAQ,2025-11-14,2025-11-14,1
SPAQ,2025-11-18,2025-11-28,11
SPAQ,2025-12-02,2025-12-03,2
SPAQ,2025-12-08,2025-12-17,10
SPAQ,2025-12-22,2025-12-24,3
SPAQ,2025-12-29,2026-01-02,5
SPAQ,2026-01-07,2026-01-08,2
SPC,2025-11-28,2025-11-28,1
SPC,2025-12-24,2025-12-24,1
SPCT,2025-10-16,2025-10-16,1
SPCT,2025-11-20,2025-11-21,2
